job_id,title,recruiter_id,industry,requirements,location,experience_level,salary_min,salary_max
4e84fed5-c759-49a4-97e5-408d9492ae4e,Oceanographer,845d194d-ef62-46ff-a371-b7e698043b63,ICT,Flutter|React|Linux|Cloud|Django,Moshi,ENTRY,13544163,17462181
b8e8d382-24a3-4b0a-8dca-fe8800123922,"Administrator, Civil Service",853f8c74-9c64-4c23-92c0-25b33d1370a7,Construction,Safety Compliance|Civil Engineering|Surveying,Morogoro,ENTRY,3085854,6175264
b08a975a-5aa8-49ca-9206-65d6e9acad0c,"Librarian, public",4b666496-c479-4dd7-835a-752902fc625b,Healthcare,Patient Care|Site Management|Lab Work|Surveying|Clinical Research,Tanga,ENTRY,8564491,9435288
e29ea55e-d6ec-4a73-8379-9599faa28a26,"Accountant, chartered",54de95f9-6e3a-438c-9d25-20d4d03134d3,Healthcare,Patient Care|Public Health|eLearning|Soil Science|Clinical Research|Counseling,Morogoro,ENTRY,14865886,15808750
7f80fb8f-5c38-4504-a1da-8e030836a265,Control and instrumentation engineer,91be57b6-1c98-4fcb-b3eb-8b02d29ee1ae,Education,eLearning|Special Needs|Python|Teaching,Mbeya,ENTRY,5040637,9599099
c7038586-ff29-42f3-9bec-e4e64fae0d7d,"Education officer, community",615d763f-7e30-4e23-a838-fac14c551a3d,Agriculture,Financial Analysis|Soil Science|Irrigation|Crop Science,Kilimanjaro,MID,5536708,6410237
1f6bb49c-ca10-4a16-a062-10d4191e34f0,Educational psychologist,cb163982-3ecc-4953-9357-91af843b2dad,Construction,Safety Compliance|Civil Engineering|Surveying,Mwanza,ENTRY,9167607,10447056
257928ae-b08b-4a8c-96e0-e6172b6fde11,Insurance claims handler,10fdee54-ddb5-4a12-ae98-32d1bcf4959e,ICT,Nursing|SQL|Linux|Grid Management|Android,Kilimanjaro,ENTRY,13825805,17956849
c1e33718-8442-4b62-a86f-f67300c8d3c5,Lexicographer,810f53ff-1fe2-4f98-b708-303f24f11fae,Tourism,Travel Planning|Customer Service|Irrigation|Hotel Management,Mwanza,ENTRY,4871249,5564901
74718f80-7d04-447e-bf96-db5869da8be1,Industrial buyer,5100c207-5cfc-47c4-9eee-5af3b00c3d84,Transport,Driving|Route Planning|Maintenance|Dispatch,Tanga,ENTRY,11402409,12571211
0424ac9a-02ca-4529-bb0f-80899e1cce1f,"Surveyor, minerals",4e690701-93d5-49ec-8f2b-f8196544ae43,Education,Special Needs|eLearning|SQL|Counseling|Teaching|Logistics,Morogoro,ENTRY,4366137,7622573
29ea4af0-812d-4598-87ec-25c43473d67c,Location manager,1a010c19-9c5b-4da9-b29a-ecfd134aa98b,Energy,Travel Planning|SQL|Energy Auditing|Renewables|Grid Management|Crop Science,Mwanza,ENTRY,4223946,7049051
6903a260-fdd8-4b80-9834-fb4a23f43933,Lobbyist,278e3ae5-b473-4a81-9502-63fc4a205b5e,Agriculture,Networking|Irrigation|React|Auditing|Agribusiness|Livestock,Zanzibar,ENTRY,9149501,11669545
2f6255d8-26f7-45f8-b414-16d4eada4c6b,Charity fundraiser,4b3fdb38-d33d-4a9a-ab34-8f1f3d5b4f4b,Construction,Safety Compliance|Patient Care|Hotel Management|Civil Engineering|AutoCAD,Dodoma,SENIOR,8365931,11256573
5a05a032-493d-4a2f-b77a-65e0c3314d4a,Oceanographer,7498e94f-7bc2-4de1-b02d-3aafa17b693f,Healthcare,Patient Care|Nursing|Public Health|Maintenance|Teaching,Mbeya,ENTRY,8751176,10515831
07a7650f-2ca4-4195-9fa1-912679993080,"Lecturer, higher education",7c6ea258-3ff3-4233-b6d8-940a8fa8f24b,Tourism,Surveying|Travel Planning|Event Planning|Hotel Management,Dar es Salaam,ENTRY,8390769,10014901
f51d443a-45a7-4da2-9106-d8a7c32b09bd,Diagnostic radiographer,cb163982-3ecc-4953-9357-91af843b2dad,Construction,Site Management|Civil Engineering|Surveying|Counseling,Mwanza,MID,8450874,12034595
45d2880a-361d-4c34-b2d3-ad300efa6168,Housing manager/officer,615d763f-7e30-4e23-a838-fac14c551a3d,Agriculture,Financial Analysis|Livestock|Irrigation|Crop Science,Kilimanjaro,MID,3459362,5463651
686f4283-71b4-4053-b443-d8268d8e3cdf,Microbiologist,ac0b8d36-c8bd-4c7f-ac4e-23602819990c,Agriculture,Soil Science|Livestock|Crop Science,Kilimanjaro,SENIOR,6528534,10317207
f991388d-236f-404d-97c8-a3525b0096f1,"Conservator, furniture",70244441-258e-4cd3-8c04-b36c2921d89e,Construction,Safety Compliance|Civil Engineering|Surveying,Morogoro,ENTRY,6312142,8946078
77af1ebe-cba1-48dc-9546-0f8a8195cd23,Private music teacher,d1157b2d-af8b-431b-bacb-bcf733c5e8ff,Construction,Site Management|Civil Engineering|AutoCAD|Maintenance,Dar es Salaam,ENTRY,12146598,14001963
439aa1df-bce9-4e38-a019-940d008957dc,Video editor,789e4d5a-3c83-48d7-9b80-25ffb62e3ed3,Healthcare,Public Health|Nursing|Patient Care,Kilimanjaro,ENTRY,3487600,7975565
20b7fcc4-a1d2-4bff-b2cc-a0bbcc1dc99d,"Designer, television/film set",ba1c103e-ae78-475e-b98e-4628f2cd99bb,ICT,Python|Counseling|Teaching|Cloud|Android,Morogoro,MID,13762998,18244347
68733693-6f05-44db-b479-47e2fadc7d6a,Water engineer,5bd64a20-14f7-495b-a4c1-bbb072e7bed9,Energy,Maintenance|Energy Auditing|Grid Management,Morogoro,SENIOR,5805310,7196429
4a67a93e-df43-4f27-8d31-49231930547d,"Clinical scientist, histocompatibility and immunogenetics",4555d314-a979-4209-9f1e-fe1115327374,Energy,Electrical Engineering|Renewables|Maintenance,Mwanza,ENTRY,7027541,11573781
e1cceeb6-add8-4c9a-9e69-f51acbb4522d,"Designer, graphic",8b9b2373-fe87-42ab-9fef-e32d777f8688,Agriculture,Travel Planning|Irrigation|SQL|Soil Science|Agribusiness|Teaching,Morogoro,MID,6360939,7924670
ab726bcf-4a02-45a7-9e77-cf0ca84e72ff,"Education officer, museum",0e10baea-b67f-4b55-8650-e95c344afbb6,Tourism,Travel Planning|Teaching|Tour Guiding|Hotel Management,Mbeya,MID,8307710,12880155
e456e4d8-9751-451a-b40d-03dab9b5e777,Lobbyist,7cd8132e-7fb9-4e57-8232-0118b57fbb67,Construction,Site Management|Civil Engineering|Surveying,Moshi,ENTRY,13615569,18455329
bc1495fd-7f8f-46ba-a84f-b9f93a0ad75b,Landscape architect,5e5a2f4f-7ab2-48a3-b1f8-92ddf03b5570,Education,eLearning|Curriculum Design|Tax|Teaching,Kilimanjaro,MID,12342062,13683792
945d1767-c7ee-4c9e-b9b4-63040f30a496,"Journalist, magazine",2ec248ab-3682-4af5-9751-94386caacad2,Energy,Renewables|Energy Auditing|Grid Management,Moshi,SENIOR,7522250,8131565
52010b95-d27a-4360-bd07-60c72b199c69,Paediatric nurse,853f8c74-9c64-4c23-92c0-25b33d1370a7,Construction,Safety Compliance|Surveying|Soil Science|Teaching|AutoCAD,Morogoro,SENIOR,7152727,11993865
860509fc-7ed0-4f45-895a-1eb128c9c3d6,"Engineer, broadcasting (operations)",9de29478-d2ef-4cf3-8881-5316123e35de,Transport,Driving|Route Planning|Logistics|Electrical Engineering,Moshi,ENTRY,10381194,11494263
fef682fb-9e05-4b48-90b3-ec50e9ec3eaa,Medical physicist,ba1c103e-ae78-475e-b98e-4628f2cd99bb,ICT,Linux|Flutter|Android,Morogoro,ENTRY,12712935,15263474
d2277349-9fe6-49e0-97c1-e07a4fdcf3cf,Systems developer,8b9b2373-fe87-42ab-9fef-e32d777f8688,Agriculture,Agribusiness|Irrigation|Crop Science,Morogoro,ENTRY,14336544,16535492
35be3bd0-ab19-4114-a455-bea007943ea6,"Engineer, civil (contracting)",959582da-28a0-4a8c-b245-ca942ab7e376,Healthcare,Patient Care|Lab Work|Clinical Research|Auditing|Cloud,Zanzibar,ENTRY,14757111,15451484
a3a6c87e-2ceb-49f2-a9fd-edfd41f59747,"Engineer, aeronautical",a5f3b3d7-294a-4b72-9b08-f61cb88b571b,Healthcare,Clinical Research|Patient Care|Lab Work,Arusha,ENTRY,10387906,15191370
9f5ba8d2-b9fd-41eb-887f-ebcfe5d23ae3,Housing manager/officer,5bd64a20-14f7-495b-a4c1-bbb072e7bed9,Energy,Python|Electrical Engineering|Flutter|Maintenance|Logistics|Grid Management,Morogoro,MID,14604650,19092504
b20f66e6-d622-4c21-b738-32dff299f7f2,Quality manager,ee3bc8a1-b665-4a98-8312-c01e6fd81286,Healthcare,Clinical Research|Nursing|Patient Care,Kilimanjaro,MID,14536848,15423285
a84af26f-7c19-48c2-b184-65eb7b0380f5,"Editor, film/video",b7333df4-453b-43e7-994a-4bb4d0475cf4,Construction,Safety Compliance|Site Management|Surveying,Mbeya,ENTRY,5352697,8780043
e6d27207-00e5-4360-83dd-0bda9a6bad9f,Haematologist,5f159f0e-a8c7-4c38-9e37-412ac3171a73,Education,Agribusiness|Counseling|Teaching|Curriculum Design|Logistics,Tanga,ENTRY,7156682,12094959
5d74a703-fec6-4e93-81b5-8c5d74e4b95b,Product manager,03e33634-d9db-4718-9d7b-77bcba1da2f2,Construction,Safety Compliance|Surveying|AutoCAD,Kilimanjaro,SENIOR,9520855,10653516
7bf0579c-c15f-4136-b8d8-e73480ff9866,Social researcher,577282c8-e038-4d16-98ee-72983a3b9398,Transport,Route Planning|Logistics|Fleet Management,Mbeya,ENTRY,7880125,12052281
5f9773e9-e967-4f69-a4c3-d3873036a1ce,Writer,4b3fdb38-d33d-4a9a-ab34-8f1f3d5b4f4b,Construction,Safety Compliance|Site Management|Irrigation|Driving|Civil Engineering,Dodoma,ENTRY,3105226,5642431
5e65f309-bfa4-4157-be21-4a807d00edbf,Field seismologist,79dbf2ce-0b5e-4366-9dab-5bb502af6b3b,Healthcare,Public Health|Lab Work|Energy Auditing|Clinical Research|Renewables,Dodoma,ENTRY,10286019,12815592
a800dd00-0382-4b07-a5c4-f52c459dfe61,Theatre manager,ba1c103e-ae78-475e-b98e-4628f2cd99bb,ICT,Linux|React|Android,Morogoro,MID,12581432,15910658
834f2071-6722-4979-8252-3586799c625a,Product designer,8d2067d2-5cc1-4367-afed-9340b66a2cb5,Finance,Accounting|Auditing|Excel,Morogoro,ENTRY,6496817,11454957
39f791fd-a170-46c9-af48-dedba95bfd0a,Chemical engineer,1a010c19-9c5b-4da9-b29a-ecfd134aa98b,Energy,Tax|Nursing|Energy Auditing|Renewables|Event Planning|Grid Management,Mwanza,ENTRY,10549375,15312641
e7655f51-4cf0-4ab8-9830-73fbb750dae6,Publishing rights manager,662cee6b-c43f-4bc6-a2a8-3eef7a9283f6,Healthcare,Clinical Research|Patient Care|Nursing|Renewables,Dar es Salaam,ENTRY,6207859,7265496
09794670-7b35-426e-a376-4b858f4c9d44,Environmental health practitioner,10fdee54-ddb5-4a12-ae98-32d1bcf4959e,ICT,Surveying|Excel|Agribusiness|Cloud|Django|Android,Kilimanjaro,SENIOR,10716561,15652084
6435f488-8aef-4daf-ac5b-56a80631dfd5,Medical physicist,53dd3ba1-c0b8-44ac-90c9-827d31a880c4,Transport,Route Planning|Patient Care|Dispatch|Teaching|Logistics,Kilimanjaro,ENTRY,5790807,7424977
30a3ca66-bd4b-4980-a1ef-cad1bd0a5545,"Engineer, electrical",fc88a23d-71d1-4a72-ab49-83595a131b3a,Education,eLearning|Curriculum Design|Special Needs,Tanga,ENTRY,9344317,11101666
68989a91-8ab3-49b4-8de2-d8b3e10cf7a4,Conference centre manager,577282c8-e038-4d16-98ee-72983a3b9398,Transport,Dispatch|Route Planning|Logistics,Mbeya,MID,6767805,9493460
72c52377-20d0-4204-8d24-4a600b8df9a6,"Programmer, multimedia",6fbfb1c7-2e08-463e-aebd-d7aff6a982d7,Education,Curriculum Design|Special Needs|Energy Auditing|Counseling,Morogoro,ENTRY,3990830,8008253
da287bd7-3879-41aa-908f-ebe138194cb9,Quantity surveyor,a5f3b3d7-294a-4b72-9b08-f61cb88b571b,Healthcare,Safety Compliance|Patient Care|Public Health|Lab Work|Energy Auditing|Teaching,Arusha,ENTRY,6196415,7867125
1eed52f0-b481-4790-ab60-cd69f629efe8,Homeopath,e2ede0e4-f67e-42bc-a36c-be2a4c03d6e9,Education,Special Needs|React|Counseling|Teaching|Financial Analysis|Django,Dodoma,ENTRY,12277045,15132131
aad73ded-2a88-4068-ad31-0288aa57cdb3,"Production assistant, radio",cb163982-3ecc-4953-9357-91af843b2dad,Construction,Safety Compliance|Site Management|Surveying|Customer Service,Mwanza,MID,14353711,17484030
331377fd-9fca-40c6-a5f2-dfd91d23afde,Interpreter,16fe2211-dae4-4dd8-8488-00feaa7ea7fd,Healthcare,Nursing|Patient Care|Lab Work|Auditing|Event Planning,Dar es Salaam,ENTRY,9556785,14186018
edcda599-ccaa-4459-92b4-7553c613be39,Solicitor,dac75e69-d30a-40ad-af6a-b86eb179c74d,Tourism,Nursing|Tour Guiding|Flutter|Customer Service|Event Planning,Mwanza,ENTRY,5995914,8222189
8f03208c-ad87-4106-923c-64b7ede3cd52,Conference centre manager,dac75e69-d30a-40ad-af6a-b86eb179c74d,Tourism,Site Management|Travel Planning|Tour Guiding|Hotel Management|Surveying,Mwanza,ENTRY,13734174,15191652
dc0d8cd1-d3c9-4125-b84d-847300be0d76,"Designer, exhibition/display",fc88a23d-71d1-4a72-ab49-83595a131b3a,Education,Curriculum Design|Special Needs|Counseling|React,Tanga,ENTRY,14746180,19073501
ecdf596c-674b-45e2-bfc7-7abbac302f91,Chemical engineer,6faab0d9-d9a2-433e-951e-8c2adddb57d2,ICT,Python|React|Auditing|Cloud|Android,Mbeya,MID,14086938,15623637
7076b976-86c2-4632-913f-a31e93d5e4e7,Museum/gallery exhibitions officer,935f5971-1e3f-492e-869c-a61d43b20ecb,Transport,Surveying|Dispatch|Driving|Counseling|Linux|Logistics,Arusha,SENIOR,9348422,14047180
9981ed9a-af24-4284-b00a-03c0d6df517c,Printmaker,6faab0d9-d9a2-433e-951e-8c2adddb57d2,ICT,Networking|Accounting|Flutter|Agribusiness|Cloud,Mbeya,MID,13289036,14321351
98b67362-156b-41da-addf-5b24d262483d,"Programmer, applications",10fdee54-ddb5-4a12-ae98-32d1bcf4959e,ICT,Accounting|Linux|Event Planning|Django|Android,Kilimanjaro,ENTRY,10030798,13127152
3d7a3dba-7a0c-455f-b4bb-8d8a64e0f476,Sports therapist,fc7b5617-f245-4fdb-964b-40cbd3fe9630,Finance,Accounting|Renewables|Auditing|Financial Analysis|Civil Engineering|Event Planning,Mbeya,ENTRY,4583157,5825194
f1071f51-d669-40f6-b00d-318b732283e5,Applications developer,bf0881fd-7c22-496f-ae7a-7ab7a4c7bf6a,ICT,Flutter|Django|Python,Zanzibar,MID,7133748,8159424
bf8e6a23-edf6-43bc-a8f7-b176567d96d4,Exercise physiologist,79dbf2ce-0b5e-4366-9dab-5bb502af6b3b,Healthcare,Clinical Research|Nursing|AutoCAD|Public Health,Dodoma,MID,6169629,6725661
936c9102-386e-4ef0-88ea-fb461c7eb4a3,Public affairs consultant,9de29478-d2ef-4cf3-8881-5316123e35de,Transport,Driving|Logistics|Dispatch,Moshi,ENTRY,11322181,12198280
4ad22429-b42f-4fc3-8aee-ec1f497228c0,"Designer, graphic",278e3ae5-b473-4a81-9502-63fc4a205b5e,Agriculture,Nursing|Accounting|Surveying|Soil Science|Livestock|Crop Science,Zanzibar,MID,12435400,13808595
c589b470-b1db-4245-abc8-5a3f26dc3569,Commercial art gallery manager,9127bf7a-5546-4800-9c69-586279f9aff2,Finance,Tax|Financial Analysis|Auditing,Morogoro,MID,10068400,14930978
c5d0a165-506a-45d3-9214-da1e98d52db6,Retail merchandiser,5e5a2f4f-7ab2-48a3-b1f8-92ddf03b5570,Education,eLearning|Counseling|Irrigation|Teaching,Kilimanjaro,ENTRY,5232161,9360804
3d10af61-10ef-4810-9f88-8a48145df8b1,Multimedia programmer,79dbf2ce-0b5e-4366-9dab-5bb502af6b3b,Healthcare,Tax|Safety Compliance|Patient Care|Nursing|Clinical Research|Django,Dodoma,ENTRY,4914326,8286899
8ca2a77d-3209-476e-a095-ad9c3dd80cb5,Materials engineer,789e4d5a-3c83-48d7-9b80-25ffb62e3ed3,Healthcare,Patient Care|React|Lab Work|Public Health,Kilimanjaro,SENIOR,11152862,16001958
0d8f8362-0170-441f-9b87-57936fd89783,"Social research officer, government",c832a6fc-ba23-45c8-a256-9353024c2351,Healthcare,Clinical Research|Patient Care|Lab Work|Crop Science,Mbeya,ENTRY,5568047,7164621
0dac84fb-172d-4609-bae7-a6c846f25e6b,Special effects artist,8f61b7f8-508b-43d4-b4cf-ae05ed6c2dcd,Finance,Tax|Tour Guiding|Accounting|Financial Analysis|Event Planning,Mbeya,MID,3786625,6663443
2b0d56b0-ab35-40ac-8ce9-024f9c1bf854,Interior and spatial designer,5bd64a20-14f7-495b-a4c1-bbb072e7bed9,Energy,Grid Management|Renewables|Maintenance|Hotel Management,Morogoro,SENIOR,10089494,12050501
98855096-5f38-4589-a8bf-f0506b2d4fe6,Homeopath,1515a8a8-522d-4e36-9ca9-e56a4f8dbe4e,Tourism,Tour Guiding|Hotel Management|Irrigation|Electrical Engineering|Cloud|Event Planning,Moshi,SENIOR,8786522,10060665
e856fd41-b9c8-48b4-ac39-2d6d1a2a229b,"Scientist, water quality",20ec925f-3085-4d6e-84bd-478d0c2d4afc,Finance,Accounting|Financial Analysis|Excel,Mbeya,MID,7196019,9819726
e900fd06-0670-49c6-96d8-de4bcf680765,"Embryologist, clinical",a57e02f0-003d-4305-ade2-09ba92978ded,Healthcare,Public Health|Nursing|Patient Care,Tanga,ENTRY,9686231,10687658
de31bc6e-022c-4881-8c67-151480e8ed9d,Music tutor,16fe2211-dae4-4dd8-8488-00feaa7ea7fd,Healthcare,Patient Care|Nursing|Customer Service|Clinical Research|Renewables|Cloud,Dar es Salaam,ENTRY,4787394,6513870
e0f4d672-ea2c-4589-b325-faa02326c100,Minerals surveyor,1515a8a8-522d-4e36-9ca9-e56a4f8dbe4e,Tourism,Travel Planning|Customer Service|Tour Guiding,Moshi,MID,13695561,16676897
dabe6d96-4050-4d7d-8700-1d12ff3cd1f0,Paramedic,f40d1917-9ca2-4eee-bdad-5083c4ea9924,Education,Special Needs|Travel Planning|eLearning|Agribusiness|Curriculum Design|Linux,Morogoro,ENTRY,6363825,7320317
e558ed70-9c26-4816-b5a8-f92402dbcca8,Chief Operating Officer,3122ec9d-4032-49a8-9169-3c0129d811cf,Transport,Dispatch|Site Management|Logistics|Fleet Management,Mwanza,MID,13264580,16293524
69b89de7-623d-41f9-a935-a8e0297c9b27,"Therapist, nutritional",0911bdea-4d96-424d-b852-a0430c2ccad2,Transport,Dispatch|Logistics|Customer Service|Fleet Management,Dar es Salaam,MID,11099009,12820020
e05e1545-18b1-4e6b-a332-92ec17b43898,"Development worker, international aid",ac0b8d36-c8bd-4c7f-ac4e-23602819990c,Agriculture,Agribusiness|Special Needs|Soil Science|Crop Science,Kilimanjaro,MID,11348266,15687878
7d662f1b-9a16-4ef5-ad0d-f506b384dc90,Energy manager,7ed816aa-e4a2-48e0-8922-4717bca153ce,ICT,Networking|Cloud|React|Excel,Arusha,ENTRY,7942005,9221999
16367692-221b-4475-8020-15dd6a6cfdf5,Therapeutic radiographer,1ad2b0c7-c86e-48a0-8402-5b5cffe19bd5,Agriculture,Soil Science|Dispatch|Logistics|Civil Engineering|Livestock|Crop Science,Arusha,ENTRY,14332426,15993017
9b72f1a7-5282-41c5-b6df-d19397dc1c09,"Civil engineer, consulting",5e5a2f4f-7ab2-48a3-b1f8-92ddf03b5570,Education,Curriculum Design|Special Needs|Teaching,Kilimanjaro,ENTRY,13810337,16062687
cb383871-0c52-4177-8da1-39d89b171ff1,"Engineer, manufacturing systems",e848bb32-c11b-4cac-9f35-135e418a509d,Construction,Site Management|Surveying|AutoCAD|Excel,Arusha,ENTRY,8688361,11707740
657e4758-44f2-40a7-b492-0a75d9d2bc86,Radio producer,f4925905-a04b-44a5-858c-921074310b89,Agriculture,Irrigation|eLearning|Soil Science|Teaching|Livestock,Arusha,MID,12057858,13854556
5e2d5966-71a1-4c60-8c67-76ca6c219285,Commercial/residential surveyor,92476997-1b7a-4264-bbd7-d55603f7a1fd,Agriculture,Tax|Irrigation|Flutter|Agribusiness|Fleet Management|Crop Science,Dodoma,MID,10452871,11107725
647c319f-2925-4417-9b06-20725968ae41,Illustrator,df8d2ff8-21ce-464b-9822-1523863fa1ee,Transport,Route Planning|Agribusiness|Logistics|Event Planning|Fleet Management,Kilimanjaro,ENTRY,13150387,14339952
fa24d7b5-1c57-46a3-8b1e-f5fa0e93c326,"Geneticist, molecular",18b234ac-c031-4e00-94e0-c8c4865d3250,Finance,Accounting|Flutter|Excel|Dispatch|Auditing,Kilimanjaro,ENTRY,11677703,13977584
4547c680-5477-4a4f-91f3-95b3c7b503f2,Media buyer,7498e94f-7bc2-4de1-b02d-3aafa17b693f,Healthcare,Networking|Patient Care|Public Health|Lab Work|Clinical Research,Mbeya,MID,5966327,10934866
2efa57e7-8e36-4f77-947d-742e5dee66d4,Museum/gallery curator,16fe2211-dae4-4dd8-8488-00feaa7ea7fd,Healthcare,Networking|Patient Care|Irrigation|Lab Work|Clinical Research|Logistics,Dar es Salaam,SENIOR,6642938,8644939
8e8c67b6-4a7d-4970-b430-4139c6dde96a,Veterinary surgeon,278e3ae5-b473-4a81-9502-63fc4a205b5e,Agriculture,Networking|Irrigation|Hotel Management|Accounting|Agribusiness|Crop Science,Zanzibar,MID,5793646,7418273
5fffc8de-2fa8-43dd-bad3-79d6bca0b517,Chief Strategy Officer,91be57b6-1c98-4fcb-b3eb-8b02d29ee1ae,Education,Curriculum Design|Special Needs|Teaching,Mbeya,ENTRY,7686383,8474079
8ce982f4-89c9-4bd7-8298-053fe37f8daf,Human resources officer,c58b87c4-cbee-4be4-a3d6-0755728f3a69,Tourism,Safety Compliance|Tour Guiding|Customer Service|Event Planning|Grid Management,Mbeya,ENTRY,7804233,11770205
17ee8c0e-2f6d-4292-9009-28dd193d9b13,Personnel officer,1a010c19-9c5b-4da9-b29a-ecfd134aa98b,Energy,Grid Management|Energy Auditing|Maintenance,Mwanza,ENTRY,5844788,6895368
4080d408-5310-49b4-817b-404533b16f16,Psychiatric nurse,53dd3ba1-c0b8-44ac-90c9-827d31a880c4,Transport,Route Planning|Excel|Teaching|Logistics|Fleet Management,Kilimanjaro,ENTRY,6990782,10647338
7d83317c-f780-4b89-9c4a-81f4107da693,Occupational psychologist,1ad2b0c7-c86e-48a0-8402-5b5cffe19bd5,Agriculture,Lab Work|Soil Science|Clinical Research|Agribusiness|Counseling|Crop Science,Arusha,MID,5659413,6723471
4e3617e4-84e1-4af1-b8f7-891d98ac82bc,Early years teacher,b5055950-1432-489f-b3f6-af927f38463a,Healthcare,Nursing|Patient Care|Public Health,Kilimanjaro,SENIOR,13718361,18371804
a4f90050-276e-409f-860d-bda70da27e18,"Surveyor, insurance",8b9b2373-fe87-42ab-9fef-e32d777f8688,Agriculture,Irrigation|Lab Work|Civil Engineering|Livestock|Crop Science,Morogoro,MID,8002465,10713219
01ec7515-1dc6-4712-a5a0-0d304061e46b,"Engineer, civil (consulting)",91be57b6-1c98-4fcb-b3eb-8b02d29ee1ae,Education,Special Needs|eLearning|Maintenance|Curriculum Design|Event Planning|Android,Mbeya,ENTRY,14256678,15829650
7490f8c5-77a9-4446-8189-c7e2a7de80d6,Consulting civil engineer,f40d1917-9ca2-4eee-bdad-5083c4ea9924,Education,Curriculum Design|Clinical Research|Special Needs|Counseling,Morogoro,SENIOR,13893545,18709907
33cc4016-8ed8-460c-8016-5a1dc9eb4f9a,Acupuncturist,5503e3b9-de68-4602-b6ff-fff3ff2d6769,Education,Special Needs|eLearning|Flutter|Soil Science|Maintenance|Curriculum Design,Arusha,ENTRY,6913733,10458930
de1118dc-53b9-4b14-9290-9a29ba57cd8e,Medical laboratory scientific officer,5bfc6877-2057-4f41-aa29-91380b903e62,ICT,Tour Guiding|Hotel Management|Irrigation|React|Cloud|Android,Arusha,MID,4648468,7908475
1719e332-c31d-4ac8-8b0d-3b56aaece4fb,Print production planner,16fe2211-dae4-4dd8-8488-00feaa7ea7fd,Healthcare,Nursing|Django|Patient Care|Clinical Research|Livestock,Dar es Salaam,MID,8429539,10192084
06d52c38-a720-4ea3-9680-90ab868031eb,Personal assistant,ee3bc8a1-b665-4a98-8312-c01e6fd81286,Healthcare,Patient Care|Electrical Engineering|Lab Work|Public Health,Kilimanjaro,SENIOR,11123355,12250148
6d8c4306-bc24-4728-8c02-60036f324687,Microbiologist,d81fb6c1-7a01-4ffc-b79d-cee5489c3e23,Energy,eLearning|Maintenance|Energy Auditing|Grid Management,Mwanza,MID,11063136,12887896
2e54c437-3b23-4dba-be1e-dbf539d447fe,Insurance account manager,e848bb32-c11b-4cac-9f35-135e418a509d,Construction,Safety Compliance|Patient Care|Python|Civil Engineering|AutoCAD|Django,Arusha,SENIOR,11005563,12744656
189b575a-1032-493c-8464-73d16560938e,Fitness centre manager,845d194d-ef62-46ff-a371-b7e698043b63,ICT,SQL|Cloud|React,Moshi,MID,10542473,11243097
3eb789e5-f2c8-41cd-8571-b40f2b6c7907,Higher education lecturer,7ed816aa-e4a2-48e0-8922-4717bca153ce,ICT,Networking|Flutter|Travel Planning|React,Arusha,ENTRY,12536995,16100154
bcaa899b-112e-4f1e-8ac5-b3c2b36e6623,"Surveyor, land/geomatics",cb163982-3ecc-4953-9357-91af843b2dad,Construction,Safety Compliance|Special Needs|Site Management|Soil Science|AutoCAD,Mwanza,MID,8404640,11977921
fe3c5321-914f-4b54-9f13-51cbb46111eb,Contracting civil engineer,1a010c19-9c5b-4da9-b29a-ecfd134aa98b,Energy,Renewables|Energy Auditing|Auditing|Maintenance,Mwanza,ENTRY,11753381,15874952
5f7a123a-5edf-487c-a77f-9f0862b4a622,Estate manager/land agent,fc7b5617-f245-4fdb-964b-40cbd3fe9630,Finance,Tax|Financial Analysis|Excel,Mbeya,ENTRY,3690348,6134519
7e50f670-6725-416a-a6fe-08dc216e0ae5,Radio broadcast assistant,80143d38-70d1-400a-9e3d-18e8913e5977,Healthcare,Route Planning|Nursing|Public Health|Lab Work|Linux,Tanga,MID,6737399,10634964
f80305ac-0a77-4437-903f-e0311cb5ce04,Armed forces logistics/support/administrative officer,959582da-28a0-4a8c-b245-ca942ab7e376,Healthcare,Nursing|Lab Work|Excel|Public Health,Zanzibar,MID,13121826,16352445
6e55b21f-36f8-491c-bfe3-839b6fdeda16,"Designer, television/film set",1ad2b0c7-c86e-48a0-8402-5b5cffe19bd5,Agriculture,Electrical Engineering|Livestock|Agribusiness|Irrigation,Arusha,MID,5688867,7685122
13cbc76b-e2ca-4e41-9ba8-695efd650cca,"Surveyor, insurance",b5055950-1432-489f-b3f6-af927f38463a,Healthcare,Patient Care|Tour Guiding|Lab Work|Public Health,Kilimanjaro,SENIOR,8437207,12521939
f4475da4-5101-470c-bac0-c8865878b0c9,Technical brewer,d1157b2d-af8b-431b-bacb-bcf733c5e8ff,Construction,Site Management|AutoCAD|Civil Engineering,Dar es Salaam,ENTRY,11774027,14078787
9ac77fb6-f2ce-48d5-8293-8a8dd5168ad3,Adult guidance worker,c26fad26-5b1b-4f67-ad35-74bd8a0e9946,Finance,Tax|Accounting|Auditing,Dar es Salaam,ENTRY,9828170,10724643
13059ada-2b36-4dec-9d33-c7fd5f3b4814,Accounting technician,4e690701-93d5-49ec-8f2b-f8196544ae43,Education,Tax|eLearning|Maintenance|Teaching|Curriculum Design|Django,Morogoro,ENTRY,11324794,16190704
