job_id,seeker_id,job_skills,seeker_skills,job_experience_level,seeker_experience_years,job_location,seeker_location,job_salary_min,seeker_salary_expectation,selected
c057a3b4-d178-4d2e-9ade-24e2a18d363b,4d02975b-99d6-42a7-9a19-1bee6b5bef0e,Hotel Management|Travel Planning|Event Planning|Driving|Grid Management,Excel|Financial Analysis|Tax|Tour Guiding|Travel Planning,ENTRY,4,Morogoro,Tanga,5522421,5639072,0
c057a3b4-d178-4d2e-9ade-24e2a18d363b,b2a38d4a-8262-4f3b-952f-bcfec902484f,Hotel Management|Travel Planning|Event Planning|Driving|Grid Management,Site Management|Surveying|Civil Engineering,ENTRY,10,Morogoro,Kilimanjaro,5522421,16676810,0
c057a3b4-d178-4d2e-9ade-24e2a18d363b,0e744c2c-fba5-4d63-8edd-3179afee6f3d,Hotel Management|Travel Planning|Event Planning|Driving|Grid Management,AutoCAD|Surveying|Safety Compliance|Public Health,ENTRY,5,Morogoro,Mwanza,5522421,3622207,0
c057a3b4-d178-4d2e-9ade-24e2a18d363b,ffdfc529-3200-4e85-87e6-2fa5bff96a38,Hotel Management|Travel Planning|Event Planning|Driving|Grid Management,Hotel Management|Travel Planning|Customer Service,ENTRY,14,Morogoro,Zanzibar,5522421,7893110,0
c057a3b4-d178-4d2e-9ade-24e2a18d363b,8e2a0939-5746-41a4-b092-b290fb51310b,Hotel Management|Travel Planning|Event Planning|Driving|Grid Management,Surveying|Site Management|Safety Compliance,ENTRY,5,Morogoro,Zanzibar,5522421,5321060,0
c057a3b4-d178-4d2e-9ade-24e2a18d363b,5b986a82-2710-4fe5-be6a-7a1d11d23d7d,Hotel Management|Travel Planning|Event Planning|Driving|Grid Management,Clinical Research|Nursing|Patient Care|SQL,ENTRY,11,Morogoro,Morogoro,5522421,16341585,0
c057a3b4-d178-4d2e-9ade-24e2a18d363b,adfad7b0-66c6-415e-b469-ba282b179d43,Hotel Management|Travel Planning|Event Planning|Driving|Grid Management,Nursing|Patient Care|Public Health|Site Management|SQL,ENTRY,3,Morogoro,Kilimanjaro,5522421,14445199,0
7397b68f-16f4-4811-989a-4435f0f8c79a,f3f9ea8c-91d8-4220-9e7b-5745c54fff1f,Fleet Management|Logistics|Driving|Irrigation,Civil Engineering|Surveying|Site Management,ENTRY,7,Kilimanjaro,Kilimanjaro,11231628,3363562,0
7397b68f-16f4-4811-989a-4435f0f8c79a,809b2678-764a-48a3-88a1-afcff52257ca,Fleet Management|Logistics|Driving|Irrigation,Flutter|Python|Android|Maintenance,ENTRY,11,Kilimanjaro,Moshi,11231628,17083510,0
7397b68f-16f4-4811-989a-4435f0f8c79a,c51c0b82-cba8-4196-91d0-7fac02de93c3,Fleet Management|Logistics|Driving|Irrigation,Lab Work|Clinical Research|Patient Care|Travel Planning|Tour Guiding,ENTRY,6,Kilimanjaro,Mwanza,11231628,15964262,0
7397b68f-16f4-4811-989a-4435f0f8c79a,ba883e0c-ca12-4888-a406-48e70dc7aaa1,Fleet Management|Logistics|Driving|Irrigation,Teaching|Curriculum Design|Special Needs|Route Planning|SQL,ENTRY,9,Kilimanjaro,Tanga,11231628,13147393,0
7397b68f-16f4-4811-989a-4435f0f8c79a,e7715308-793c-4022-911b-b6a1e5d72674,Fleet Management|Logistics|Driving|Irrigation,Accounting|Financial Analysis|Auditing|Financial Analysis,ENTRY,13,Kilimanjaro,Morogoro,11231628,16508077,0
7397b68f-16f4-4811-989a-4435f0f8c79a,29da0413-8583-41b3-a182-c76e4c836ffa,Fleet Management|Logistics|Driving|Irrigation,Travel Planning|Tour Guiding|Event Planning|Android|Renewables,ENTRY,1,Kilimanjaro,Zanzibar,11231628,17535761,0
7397b68f-16f4-4811-989a-4435f0f8c79a,fc68c7e1-cb53-403d-9d1b-424c54fb48f3,Fleet Management|Logistics|Driving|Irrigation,Grid Management|Maintenance|Energy Auditing|Dispatch,ENTRY,8,Kilimanjaro,Mwanza,11231628,3210126,0
7397b68f-16f4-4811-989a-4435f0f8c79a,08a1e778-8460-4cca-a236-1d3573a400a3,Fleet Management|Logistics|Driving|Irrigation,AutoCAD|Surveying|Civil Engineering,ENTRY,4,Kilimanjaro,Zanzibar,11231628,17795651,0
174c0e7c-779c-40bc-8131-ec6fccd837d2,2ae6b87a-1d6f-4caa-ab8d-6c0eeb552f35,Linux|Android|SQL,Site Management|Surveying|Safety Compliance|Grid Management|Agribusiness,ENTRY,10,Arusha,Zanzibar,14446507,11328551,0
174c0e7c-779c-40bc-8131-ec6fccd837d2,491aee1d-9528-437c-8c28-187777b047d1,Linux|Android|SQL,Irrigation|Agribusiness|Livestock,ENTRY,5,Arusha,Mbeya,14446507,9727983,0
174c0e7c-779c-40bc-8131-ec6fccd837d2,270e75db-384f-4a74-b055-6b518f62d99b,Linux|Android|SQL,Dispatch|Route Planning|Fleet Management,ENTRY,11,Arusha,Mwanza,14446507,5123636,0
174c0e7c-779c-40bc-8131-ec6fccd837d2,5ba7265d-3791-4cde-a386-872a810f0ae1,Linux|Android|SQL,Logistics|Fleet Management|Dispatch|Excel|Hotel Management,ENTRY,9,Arusha,Mbeya,14446507,5181021,0
174c0e7c-779c-40bc-8131-ec6fccd837d2,5495497c-ee34-4fe2-9fad-a972e3be86ee,Linux|Android|SQL,Hotel Management|Event Planning|Travel Planning|Counseling,ENTRY,5,Arusha,Dodoma,14446507,17440922,0
174c0e7c-779c-40bc-8131-ec6fccd837d2,b4ae13b5-7857-4c1b-ad4a-5f4a6124005f,Linux|Android|SQL,Cloud|React|SQL,ENTRY,15,Arusha,Kilimanjaro,14446507,6694374,0
878e3ddc-ff09-4990-afb1-e31ff567b241,c118c91b-2f8b-47c4-ae53-d6894e521de0,Renewables|Grid Management|Energy Auditing|Django|Site Management,Clinical Research|Nursing|Patient Care,MID,14,Moshi,Mbeya,12102768,6123887,0
878e3ddc-ff09-4990-afb1-e31ff567b241,809c9ecb-52eb-458c-90a0-2d430634a29b,Renewables|Grid Management|Energy Auditing|Django|Site Management,Soil Science|Crop Science|Irrigation|Maintenance,MID,9,Moshi,Dodoma,12102768,12560587,0
878e3ddc-ff09-4990-afb1-e31ff567b241,2fcd48c2-3229-431b-862e-46a801476d6d,Renewables|Grid Management|Energy Auditing|Django|Site Management,Crop Science|Agribusiness|Soil Science|Travel Planning,MID,7,Moshi,Kilimanjaro,12102768,11791185,0
878e3ddc-ff09-4990-afb1-e31ff567b241,353c01e1-53cf-4cce-8b3a-98352a08b2c7,Renewables|Grid Management|Energy Auditing|Django|Site Management,Site Management|Safety Compliance|Surveying,MID,15,Moshi,Tanga,12102768,11728961,0
4ee3ffc2-46b1-46f6-b95f-6e767cfa07ee,ea8ca72e-8c34-480e-baf2-35bc6676f5b5,Safety Compliance|Site Management|Civil Engineering,Public Health|Clinical Research|Patient Care|Networking,ENTRY,4,Arusha,Tanga,7245522,14542118,0
4ee3ffc2-46b1-46f6-b95f-6e767cfa07ee,1fe43661-4213-4d4d-9238-57001b151c0d,Safety Compliance|Site Management|Civil Engineering,Auditing|Financial Analysis|Accounting|Excel,ENTRY,5,Arusha,Tanga,7245522,13584663,0
4ee3ffc2-46b1-46f6-b95f-6e767cfa07ee,90b58d3e-72c8-439a-a6ca-0ad3c597fc4a,Safety Compliance|Site Management|Civil Engineering,Financial Analysis|Excel|Accounting|Agribusiness,ENTRY,13,Arusha,Tanga,7245522,9327741,0
4ee3ffc2-46b1-46f6-b95f-6e767cfa07ee,586368c8-5ced-43a8-8a47-a331b6794d24,Safety Compliance|Site Management|Civil Engineering,Networking|Flutter|SQL|Civil Engineering|Site Management,ENTRY,15,Arusha,Morogoro,7245522,12395895,0
4ee3ffc2-46b1-46f6-b95f-6e767cfa07ee,1e3383bc-e446-4e23-a480-51bb738330bb,Safety Compliance|Site Management|Civil Engineering,Logistics|Dispatch|Fleet Management,ENTRY,6,Arusha,Morogoro,7245522,8832892,0
4ee3ffc2-46b1-46f6-b95f-6e767cfa07ee,8ceacea6-ff1c-47f8-91ee-eda48eb389c7,Safety Compliance|Site Management|Civil Engineering,Agribusiness|Irrigation|Soil Science|Nursing,ENTRY,6,Arusha,Dodoma,7245522,12819164,0
4ee3ffc2-46b1-46f6-b95f-6e767cfa07ee,327fc74b-ac67-4874-9f2e-f63cebc00f9f,Safety Compliance|Site Management|Civil Engineering,Special Needs|Curriculum Design|Counseling|Travel Planning,ENTRY,14,Arusha,Arusha,7245522,14615203,0
4ee3ffc2-46b1-46f6-b95f-6e767cfa07ee,9c988f4b-ac7b-4b93-9d87-9c34a5eddab1,Safety Compliance|Site Management|Civil Engineering,Lab Work|Public Health|Patient Care,ENTRY,6,Arusha,Dar es Salaam,7245522,4364828,0
4ee3ffc2-46b1-46f6-b95f-6e767cfa07ee,bdd5c7d1-2faa-4f44-8420-1d1645144624,Safety Compliance|Site Management|Civil Engineering,Teaching|Special Needs|eLearning|Livestock|Teaching,ENTRY,12,Arusha,Tanga,7245522,11515514,0
1ab32f5d-a404-4138-820f-e4068e80821e,de087047-93e2-4a99-98e9-f393bc51771e,Networking|Flutter|Android,Patient Care|Clinical Research|Nursing|Lab Work|Surveying,ENTRY,9,Dar es Salaam,Dodoma,3020748,5141049,0
1ab32f5d-a404-4138-820f-e4068e80821e,4d4a4e41-c2b1-4f15-96a8-131aa51a735c,Networking|Flutter|Android,Excel|Accounting|Tax,ENTRY,8,Dar es Salaam,Arusha,3020748,7829919,0
1ab32f5d-a404-4138-820f-e4068e80821e,4ca4db85-5602-4480-8673-7d0544434326,Networking|Flutter|Android,Hotel Management|Travel Planning|Customer Service,ENTRY,4,Dar es Salaam,Dar es Salaam,3020748,17449825,0
1ab32f5d-a404-4138-820f-e4068e80821e,ccb04d01-499e-4cbe-8969-2570627b133b,Networking|Flutter|Android,Route Planning|Dispatch|Driving|Curriculum Design,ENTRY,6,Dar es Salaam,Morogoro,3020748,5327874,0
1ab32f5d-a404-4138-820f-e4068e80821e,8d0c9759-16fa-436e-b433-24c9a497a84a,Networking|Flutter|Android,Livestock|Agribusiness|Soil Science|Financial Analysis,ENTRY,12,Dar es Salaam,Mbeya,3020748,11715241,0
8010ba55-2320-4ca8-a4ce-98bf38cd9fb8,85eb6ccc-8daa-4a76-8c8d-a2790919d517,Hotel Management|Event Planning|Travel Planning|Event Planning|Hotel Management,React|Networking|Android|Linux|Soil Science,ENTRY,6,Kilimanjaro,Mbeya,3085153,11789467,0
8010ba55-2320-4ca8-a4ce-98bf38cd9fb8,ef152b63-ec4c-4f31-aa5d-5e62421312a0,Hotel Management|Event Planning|Travel Planning|Event Planning|Hotel Management,Logistics|Route Planning|Driving,ENTRY,14,Kilimanjaro,Tanga,3085153,13000423,0
8010ba55-2320-4ca8-a4ce-98bf38cd9fb8,04ca026e-ce98-4690-aa30-53fe40ed10a6,Hotel Management|Event Planning|Travel Planning|Event Planning|Hotel Management,Logistics|Driving|Fleet Management,ENTRY,3,Kilimanjaro,Morogoro,3085153,11538724,0
8010ba55-2320-4ca8-a4ce-98bf38cd9fb8,7ce3c3b7-6136-4b5b-b842-25a0ef0b7ab1,Hotel Management|Event Planning|Travel Planning|Event Planning|Hotel Management,Irrigation|Soil Science|Agribusiness|Customer Service,ENTRY,13,Kilimanjaro,Morogoro,3085153,6249518,0
8010ba55-2320-4ca8-a4ce-98bf38cd9fb8,d27d81dd-4d5b-4a7b-98cc-d1a0355415aa,Hotel Management|Event Planning|Travel Planning|Event Planning|Hotel Management,Financial Analysis|Tax|Accounting,ENTRY,2,Kilimanjaro,Dodoma,3085153,15635605,0
8010ba55-2320-4ca8-a4ce-98bf38cd9fb8,1c8591bb-f14e-4c1a-bc34-e3691c9437f3,Hotel Management|Event Planning|Travel Planning|Event Planning|Hotel Management,Maintenance|Renewables|Electrical Engineering|Tax|Cloud,ENTRY,8,Kilimanjaro,Kilimanjaro,3085153,10888851,0
114e2fff-7630-42b8-8f5d-f998c7674260,c69caf3b-1704-46d2-a75e-3a6eb526c744,Travel Planning|Event Planning|Tour Guiding,Event Planning|Tour Guiding|Customer Service|SQL,MID,12,Mbeya,Dar es Salaam,5710227,15851835,0
114e2fff-7630-42b8-8f5d-f998c7674260,61770ea0-f522-4347-b367-fa8ab35cdfbb,Travel Planning|Event Planning|Tour Guiding,Teaching|eLearning|Counseling,MID,1,Mbeya,Arusha,5710227,13030098,0
114e2fff-7630-42b8-8f5d-f998c7674260,29194e1b-9da3-4488-ba4d-ae08b9c024a1,Travel Planning|Event Planning|Tour Guiding,Dispatch|Driving|Logistics,MID,2,Mbeya,Dar es Salaam,5710227,8685399,0
114e2fff-7630-42b8-8f5d-f998c7674260,109fb3df-675b-46fe-9275-61bc40877be3,Travel Planning|Event Planning|Tour Guiding,Travel Planning|Event Planning|Tour Guiding,MID,0,Mbeya,Arusha,5710227,12772249,0
114e2fff-7630-42b8-8f5d-f998c7674260,bb256ca8-054b-4314-aa9c-40f5b67cc645,Travel Planning|Event Planning|Tour Guiding,SQL|Python|Android|Django|Irrigation,MID,11,Mbeya,Morogoro,5710227,6477808,0
114e2fff-7630-42b8-8f5d-f998c7674260,17188dbe-a2a6-4f18-9d51-eb07e2ef09d0,Travel Planning|Event Planning|Tour Guiding,Financial Analysis|Tax|Auditing,MID,13,Mbeya,Kilimanjaro,5710227,16268732,0
114e2fff-7630-42b8-8f5d-f998c7674260,48647f34-e8c9-4b5d-b4e3-928fb853ca4d,Travel Planning|Event Planning|Tour Guiding,Public Health|Patient Care|Lab Work,MID,6,Mbeya,Dar es Salaam,5710227,9707794,0
70b7174d-9716-40e3-b2fc-c4e022e5edc1,5d6e9268-ccbf-4208-82a6-337a74df9f5b,Tax|Excel|Financial Analysis|Linux,Agribusiness|Soil Science|Crop Science,MID,1,Kilimanjaro,Moshi,12930363,5528313,0
70b7174d-9716-40e3-b2fc-c4e022e5edc1,48106806-e11d-4be9-8995-95acebf692f6,Tax|Excel|Financial Analysis|Linux,Public Health|Lab Work|Clinical Research|Lab Work|eLearning,MID,11,Kilimanjaro,Moshi,12930363,5899832,0
70b7174d-9716-40e3-b2fc-c4e022e5edc1,abb7abc1-6a5f-4c3b-a9f9-ee11d916d946,Tax|Excel|Financial Analysis|Linux,Special Needs|Counseling|Curriculum Design|Excel|Android,MID,13,Kilimanjaro,Mwanza,12930363,14059667,0
70b7174d-9716-40e3-b2fc-c4e022e5edc1,8d0c9759-16fa-436e-b433-24c9a497a84a,Tax|Excel|Financial Analysis|Linux,Livestock|Agribusiness|Soil Science|Financial Analysis,MID,12,Kilimanjaro,Mbeya,12930363,11715241,0
5486f286-7ffc-4b19-b875-5525e570dacd,777b0bb6-1704-46c0-9124-91335bdf85f3,Event Planning|Travel Planning|Hotel Management|Maintenance|Flutter,Accounting|Auditing|Tax|Dispatch,ENTRY,6,Dodoma,Morogoro,11675606,17645851,0
5486f286-7ffc-4b19-b875-5525e570dacd,c7c60833-f162-4763-9815-33aea93d895e,Event Planning|Travel Planning|Hotel Management|Maintenance|Flutter,Grid Management|Maintenance|Energy Auditing|Civil Engineering,ENTRY,5,Dodoma,Morogoro,11675606,16097135,0
5486f286-7ffc-4b19-b875-5525e570dacd,6262c5b5-d859-402c-94c1-06432a1b41bd,Event Planning|Travel Planning|Hotel Management|Maintenance|Flutter,Maintenance|Grid Management|Electrical Engineering|Livestock|Electrical Engineering,ENTRY,8,Dodoma,Dodoma,11675606,9153387,0
5486f286-7ffc-4b19-b875-5525e570dacd,870a10ca-aba4-4447-b3a1-1a00f2c9aef1,Event Planning|Travel Planning|Hotel Management|Maintenance|Flutter,Curriculum Design|eLearning|Counseling|SQL,ENTRY,12,Dodoma,Moshi,11675606,11324114,0
5486f286-7ffc-4b19-b875-5525e570dacd,73630c4a-07cc-499e-be57-3ed899493b9d,Event Planning|Travel Planning|Hotel Management|Maintenance|Flutter,Auditing|Financial Analysis|Accounting|Hotel Management|Civil Engineering,ENTRY,8,Dodoma,Arusha,11675606,7938514,0
5486f286-7ffc-4b19-b875-5525e570dacd,08a1e778-8460-4cca-a236-1d3573a400a3,Event Planning|Travel Planning|Hotel Management|Maintenance|Flutter,AutoCAD|Surveying|Civil Engineering,ENTRY,4,Dodoma,Zanzibar,11675606,17795651,0
5486f286-7ffc-4b19-b875-5525e570dacd,93abce90-f165-4afe-94a9-3a59f0830461,Event Planning|Travel Planning|Hotel Management|Maintenance|Flutter,Curriculum Design|Special Needs|Counseling|Python|Cloud,ENTRY,15,Dodoma,Dar es Salaam,11675606,15686662,0
58345384-eaaf-4dce-ba28-8fe702b07d15,6e67a3c5-4c36-4f9c-8d0f-e1833cfb0b7a,Counseling|eLearning|Curriculum Design|Safety Compliance|Public Health,Livestock|Agribusiness|Soil Science|Surveying,ENTRY,3,Mbeya,Moshi,9316900,14284562,0
58345384-eaaf-4dce-ba28-8fe702b07d15,a2c3232f-6afc-4ef2-9c35-c5a46d068b81,Counseling|eLearning|Curriculum Design|Safety Compliance|Public Health,Travel Planning|Event Planning|Customer Service,ENTRY,13,Mbeya,Moshi,9316900,5244110,0
58345384-eaaf-4dce-ba28-8fe702b07d15,7583fd64-eb50-40c7-b2e2-093b722e91e1,Counseling|eLearning|Curriculum Design|Safety Compliance|Public Health,Customer Service|Event Planning|Hotel Management,ENTRY,12,Mbeya,Dodoma,9316900,7901590,0
58345384-eaaf-4dce-ba28-8fe702b07d15,a7b5efd5-3738-4f49-8622-ed475321b8da,Counseling|eLearning|Curriculum Design|Safety Compliance|Public Health,Irrigation|Agribusiness|Crop Science,ENTRY,5,Mbeya,Kilimanjaro,9316900,7413977,0
58345384-eaaf-4dce-ba28-8fe702b07d15,fe513951-85ef-4aef-a363-39046ffc30da,Counseling|eLearning|Curriculum Design|Safety Compliance|Public Health,Cloud|Networking|Flutter,ENTRY,10,Mbeya,Zanzibar,9316900,16988685,0
58345384-eaaf-4dce-ba28-8fe702b07d15,f10de480-70b9-4b00-a173-65342bf7064a,Counseling|eLearning|Curriculum Design|Safety Compliance|Public Health,Accounting|Auditing|Financial Analysis|Hotel Management|Lab Work,ENTRY,10,Mbeya,Arusha,9316900,14328057,0
58345384-eaaf-4dce-ba28-8fe702b07d15,be905a57-e2a7-4a86-8bfe-43ce026be1d4,Counseling|eLearning|Curriculum Design|Safety Compliance|Public Health,Excel|Accounting|Auditing,ENTRY,9,Mbeya,Arusha,9316900,16844914,0
a513acac-afa4-4ffc-b668-9858f56027b8,f7475dee-7ec9-408b-85f9-599a3a4d8c71,Counseling|Curriculum Design|Special Needs|Nursing,Android|Flutter|SQL,SENIOR,12,Mbeya,Tanga,3453687,12894379,0
a513acac-afa4-4ffc-b668-9858f56027b8,420db506-1cd4-4e30-bbbe-5d425ecb1f56,Counseling|Curriculum Design|Special Needs|Nursing,Lab Work|Patient Care|Public Health,SENIOR,6,Mbeya,Mbeya,3453687,13341425,0
a513acac-afa4-4ffc-b668-9858f56027b8,c108b9de-5cf4-49f5-bb97-0039c79bf545,Counseling|Curriculum Design|Special Needs|Nursing,Maintenance|Energy Auditing|Renewables|Logistics,SENIOR,10,Mbeya,Morogoro,3453687,11723369,0
85ca3c98-6a1f-4ccd-be66-12ca81a866d2,499f285a-2a4f-41f9-a915-440ffb91143d,Driving|Dispatch|Fleet Management,Irrigation|Soil Science|Crop Science,ENTRY,1,Arusha,Moshi,6801156,10693050,0
85ca3c98-6a1f-4ccd-be66-12ca81a866d2,f460d77b-aba1-4ae7-a10c-73b5a6a1fc7c,Driving|Dispatch|Fleet Management,Event Planning|Hotel Management|Tour Guiding|Nursing|Surveying,ENTRY,9,Arusha,Morogoro,6801156,8654359,0
85ca3c98-6a1f-4ccd-be66-12ca81a866d2,c131ab11-2fab-47dd-8f81-202db03f747a,Driving|Dispatch|Fleet Management,Curriculum Design|eLearning|Teaching|Tax,ENTRY,10,Arusha,Moshi,6801156,17016892,0
85ca3c98-6a1f-4ccd-be66-12ca81a866d2,cb1d6f7d-590e-42c1-a8d2-9f38f103df26,Driving|Dispatch|Fleet Management,Civil Engineering|Surveying|AutoCAD|Maintenance|Livestock,ENTRY,11,Arusha,Dodoma,6801156,3911398,0
85ca3c98-6a1f-4ccd-be66-12ca81a866d2,431f7fb3-ab68-4a77-b596-780970842721,Driving|Dispatch|Fleet Management,AutoCAD|Site Management|Surveying,ENTRY,1,Arusha,Mbeya,6801156,4667193,0
85ca3c98-6a1f-4ccd-be66-12ca81a866d2,c2df75eb-050d-4d53-adcc-83befcb7ab6d,Driving|Dispatch|Fleet Management,Renewables|Energy Auditing|Electrical Engineering|Dispatch|Android,ENTRY,4,Arusha,Tanga,6801156,5036472,0
59899b52-5088-4077-bfee-f5a1cd911cc2,17188dbe-a2a6-4f18-9d51-eb07e2ef09d0,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Financial Analysis|Tax|Auditing,MID,13,Morogoro,Kilimanjaro,13488685,16268732,0
59899b52-5088-4077-bfee-f5a1cd911cc2,0ce45d1a-a089-47d6-b0e2-f0d9f1499d91,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Python|Flutter|Django|Route Planning|Irrigation,MID,15,Morogoro,Moshi,13488685,12344051,0
59899b52-5088-4077-bfee-f5a1cd911cc2,18a2ae81-8ec6-4d25-8739-82010be1b230,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Hotel Management|Tour Guiding|Travel Planning,MID,7,Morogoro,Morogoro,13488685,8722849,0
59899b52-5088-4077-bfee-f5a1cd911cc2,b2a42903-ca2a-4f11-9a80-20173f65d39b,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Clinical Research|Patient Care|Lab Work,MID,6,Morogoro,Morogoro,13488685,4730005,0
59899b52-5088-4077-bfee-f5a1cd911cc2,cfaede38-764c-44fc-b837-0b3daaf6bc07,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Irrigation|Soil Science|Crop Science|Safety Compliance,MID,4,Morogoro,Dodoma,13488685,9343417,0
59899b52-5088-4077-bfee-f5a1cd911cc2,26e62c1a-c11d-4b17-b82f-fc1744923e96,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Fleet Management|Logistics|Dispatch,MID,9,Morogoro,Zanzibar,13488685,17997718,0
59899b52-5088-4077-bfee-f5a1cd911cc2,965e0e32-5ea4-43bb-9887-c4fc36141f61,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Curriculum Design|Teaching|Special Needs|Energy Auditing|Soil Science,MID,13,Morogoro,Mbeya,13488685,12746204,0
59899b52-5088-4077-bfee-f5a1cd911cc2,31b2178f-4bbb-4f3a-bcd5-0d89085bece5,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Auditing|Excel|Financial Analysis|Patient Care|Electrical Engineering,MID,8,Morogoro,Dodoma,13488685,12901368,0
59899b52-5088-4077-bfee-f5a1cd911cc2,63ed6339-506b-48a1-a311-4f476d215aac,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Event Planning|Travel Planning|Customer Service|Customer Service,MID,3,Morogoro,Dodoma,13488685,13488017,0
59899b52-5088-4077-bfee-f5a1cd911cc2,3e0da957-db7c-451f-8b73-82be69a27b9b,Tour Guiding|Travel Planning|Event Planning|Tour Guiding|Teaching,Financial Analysis|Excel|Auditing,MID,0,Morogoro,Mwanza,13488685,6893760,0
7df8aa6d-3bab-45d0-8f70-cb1aac9c586f,78ab52f1-e95e-49c2-abda-c06f66852ead,Logistics|Dispatch|Fleet Management|Python,Auditing|Excel|Financial Analysis|Django,ENTRY,0,Zanzibar,Dar es Salaam,10131643,14651218,0
7df8aa6d-3bab-45d0-8f70-cb1aac9c586f,e48b0cb3-9fab-483f-8b01-b0111af35cc1,Logistics|Dispatch|Fleet Management|Python,Accounting|Tax|Financial Analysis,ENTRY,9,Zanzibar,Morogoro,10131643,17502300,0
7df8aa6d-3bab-45d0-8f70-cb1aac9c586f,ac6951be-8738-4635-8299-1bbbb99e25a1,Logistics|Dispatch|Fleet Management|Python,Teaching|Special Needs|Curriculum Design|Clinical Research|Nursing,ENTRY,6,Zanzibar,Zanzibar,10131643,6705344,0
7df8aa6d-3bab-45d0-8f70-cb1aac9c586f,c108b9de-5cf4-49f5-bb97-0039c79bf545,Logistics|Dispatch|Fleet Management|Python,Maintenance|Energy Auditing|Renewables|Logistics,ENTRY,10,Zanzibar,Morogoro,10131643,11723369,0
7df8aa6d-3bab-45d0-8f70-cb1aac9c586f,c4ac9ad0-daf4-4807-9261-d5896dcc995e,Logistics|Dispatch|Fleet Management|Python,Auditing|Accounting|Financial Analysis|Travel Planning|Python,ENTRY,2,Zanzibar,Dodoma,10131643,4148559,0
7df8aa6d-3bab-45d0-8f70-cb1aac9c586f,8a0b050c-248f-48e2-95c2-5018964c81a8,Logistics|Dispatch|Fleet Management|Python,Energy Auditing|Renewables|Electrical Engineering,ENTRY,0,Zanzibar,Morogoro,10131643,15172824,0
7df8aa6d-3bab-45d0-8f70-cb1aac9c586f,0f19a77c-008d-467d-84fa-bf72e3efefca,Logistics|Dispatch|Fleet Management|Python,Linux|SQL|Cloud|Event Planning|Route Planning,ENTRY,8,Zanzibar,Kilimanjaro,10131643,5905597,0
7df8aa6d-3bab-45d0-8f70-cb1aac9c586f,5495497c-ee34-4fe2-9fad-a972e3be86ee,Logistics|Dispatch|Fleet Management|Python,Hotel Management|Event Planning|Travel Planning|Counseling,ENTRY,5,Zanzibar,Dodoma,10131643,17440922,0
7df8aa6d-3bab-45d0-8f70-cb1aac9c586f,23bf48e5-f577-4091-a3d0-6996bf4a1d4b,Logistics|Dispatch|Fleet Management|Python,Electrical Engineering|Maintenance|Grid Management,ENTRY,3,Zanzibar,Mbeya,10131643,5874431,0
015856d4-2299-4105-ae86-31916e4cde98,4c8aabe5-bd5b-4e2c-80db-1f6c70405046,Renewables|Energy Auditing|Electrical Engineering|Tax|Clinical Research,Curriculum Design|Special Needs|Counseling,MID,9,Zanzibar,Tanga,8451068,7738078,0
015856d4-2299-4105-ae86-31916e4cde98,57f3d6ba-9e47-45fe-bf38-65832bf0e154,Renewables|Energy Auditing|Electrical Engineering|Tax|Clinical Research,Surveying|Civil Engineering|Site Management|Logistics|React,MID,4,Zanzibar,Tanga,8451068,10361649,0
015856d4-2299-4105-ae86-31916e4cde98,03b043fd-a3e2-4ac1-a533-b86d7faef5dc,Renewables|Energy Auditing|Electrical Engineering|Tax|Clinical Research,Auditing|Financial Analysis|Tax,MID,8,Zanzibar,Dar es Salaam,8451068,14115128,0
015856d4-2299-4105-ae86-31916e4cde98,084f4ebf-ad1b-49a5-9625-24ff367fd9d0,Renewables|Energy Auditing|Electrical Engineering|Tax|Clinical Research,React|Django|Cloud|Accounting|Fleet Management,MID,8,Zanzibar,Tanga,8451068,11498173,0
015856d4-2299-4105-ae86-31916e4cde98,b6abebd3-6394-4249-9315-a2343c257a1e,Renewables|Energy Auditing|Electrical Engineering|Tax|Clinical Research,Dispatch|Fleet Management|Route Planning|Django|Teaching,MID,0,Zanzibar,Dar es Salaam,8451068,3753911,0
015856d4-2299-4105-ae86-31916e4cde98,f31ec79d-0d29-4684-911b-62bcb2794b66,Renewables|Energy Auditing|Electrical Engineering|Tax|Clinical Research,Civil Engineering|Surveying|Safety Compliance|Dispatch|Fleet Management,MID,4,Zanzibar,Morogoro,8451068,3876955,0
015856d4-2299-4105-ae86-31916e4cde98,41385a57-2455-4647-951c-aa0664a2ba4a,Renewables|Energy Auditing|Electrical Engineering|Tax|Clinical Research,React|Django|SQL,MID,7,Zanzibar,Tanga,8451068,8986276,0
