seeker_id,job_id,seeker_skills,job_skills,seeker_experience_years,job_experience_level,seeker_location,job_location,seeker_salary_expectation,job_salary_min,applied
527ceaea-3276-4421-b58a-10f06440444a,f211d569-0ad8-48fc-ab57-56232267fa9f,Agribusiness|Soil Science|Irrigation,Grid Management|Energy Auditing|Maintenance,15,MID,Dar es Salaam,Mbeya,10840347,3528506,0
527ceaea-3276-4421-b58a-10f06440444a,e3598c24-fa2a-4b0c-92ce-7f4813a33bea,Agribusiness|Soil Science|Irrigation,Surveying|Site Management|AutoCAD|Curriculum Design,15,MID,Dar es Salaam,Arusha,10840347,4112830,0
527ceaea-3276-4421-b58a-10f06440444a,78cb5200-18c7-4795-a69b-5f4f3a80cc0b,Agribusiness|Soil Science|Irrigation,Soil Science|Fleet Management|Agribusiness|Irrigation,15,ENTRY,Dar es Salaam,Arusha,10840347,8464218,0
527ceaea-3276-4421-b58a-10f06440444a,01bde721-2666-4bd9-87ef-a8c998a8cb4a,Agribusiness|Soil Science|Irrigation,Dispatch|Route Planning|Logistics,15,ENTRY,Dar es Salaam,Mwanza,10840347,9879557,0
527ceaea-3276-4421-b58a-10f06440444a,3830f8a8-7c66-4b6d-b28d-853f7fb02686,Agribusiness|Soil Science|Irrigation,Python|Maintenance|Energy Auditing|Grid Management,15,ENTRY,Dar es Salaam,Mwanza,10840347,5221525,0
225cebfd-0d51-4721-b85b-3d07f4866924,a84af26f-7c19-48c2-b184-65eb7b0380f5,Dispatch|Route Planning|Fleet Management,Safety Compliance|Site Management|Surveying,12,ENTRY,Dodoma,Mbeya,9239673,5352697,0
225cebfd-0d51-4721-b85b-3d07f4866924,6b2a2e30-3b06-4a87-9ced-39cf023e605e,Dispatch|Route Planning|Fleet Management,Linux|Python|Maintenance|SQL,12,ENTRY,Dodoma,Mbeya,9239673,10159894,0
225cebfd-0d51-4721-b85b-3d07f4866924,98855096-5f38-4589-a8bf-f0506b2d4fe6,Dispatch|Route Planning|Fleet Management,Tour Guiding|Hotel Management|Irrigation|Electrical Engineering|Cloud|Event Planning,12,SENIOR,Dodoma,Moshi,9239673,8786522,0
225cebfd-0d51-4721-b85b-3d07f4866924,663ff738-5177-40fe-809d-5e7b282ba16f,Dispatch|Route Planning|Fleet Management,Dispatch|Route Planning|Logistics,12,MID,Dodoma,Kilimanjaro,9239673,11530875,1
225cebfd-0d51-4721-b85b-3d07f4866924,4e508b4c-6b0b-4924-b30a-f1efd1a49465,Dispatch|Route Planning|Fleet Management,Site Management|Hotel Management|Renewables|Maintenance|Grid Management,12,SENIOR,Dodoma,Morogoro,9239673,9621984,0
225cebfd-0d51-4721-b85b-3d07f4866924,64f37e5b-2337-4ef6-9011-5e387076df8f,Dispatch|Route Planning|Fleet Management,Renewables|Energy Auditing|Maintenance|Irrigation,12,ENTRY,Dodoma,Morogoro,9239673,12585096,0
225cebfd-0d51-4721-b85b-3d07f4866924,52f8c153-08fd-43fb-960d-672590a4e9c7,Dispatch|Route Planning|Fleet Management,Patient Care|Auditing|Counseling|Teaching|Curriculum Design,12,ENTRY,Dodoma,Dodoma,9239673,3813732,0
225cebfd-0d51-4721-b85b-3d07f4866924,9689761e-9108-4b36-9901-5a86f88c3f66,Dispatch|Route Planning|Fleet Management,Nursing|Lab Work|Patient Care,12,MID,Dodoma,Dar es Salaam,9239673,12375419,0
16ab7db4-487d-4930-aba8-591d470afab5,db536db2-9934-4a1d-80a3-7fd51af3fcd6,Travel Planning|Tour Guiding|Soil Science|Financial Analysis|Event Planning,Nursing|Patient Care|Energy Auditing|Public Health,8,MID,Arusha,Tanga,6349246,5357197,0
16ab7db4-487d-4930-aba8-591d470afab5,299afdd1-21da-44a5-8cf1-65d83d163aa6,Travel Planning|Tour Guiding|Soil Science|Financial Analysis|Event Planning,Clinical Research|Lab Work|Teaching|Patient Care,8,SENIOR,Arusha,Tanga,6349246,5799374,0
16ab7db4-487d-4930-aba8-591d470afab5,38b75b4e-31af-4bfd-8727-df10bdf634ad,Travel Planning|Tour Guiding|Soil Science|Financial Analysis|Event Planning,Tax|Accounting|Excel|Agribusiness|AutoCAD|Django,8,SENIOR,Arusha,Mbeya,6349246,8594446,0
16ab7db4-487d-4930-aba8-591d470afab5,8b034ebe-3f59-4e17-a338-ead0cb93f864,Travel Planning|Tour Guiding|Soil Science|Financial Analysis|Event Planning,Electrical Engineering|Energy Auditing|Grid Management,8,MID,Arusha,Morogoro,6349246,14567042,0
b848316e-d08b-4ea3-be4c-80f7a85af05d,07f5a30a-d1ca-4f03-9219-3e7766bcf733,Electrical Engineering|Fleet Management|React|Maintenance|Linux|Grid Management,Clinical Research|Patient Care|Public Health,3,ENTRY,Arusha,Mbeya,13348093,8406998,0
b848316e-d08b-4ea3-be4c-80f7a85af05d,2b0d56b0-ab35-40ac-8ce9-024f9c1bf854,Electrical Engineering|Fleet Management|React|Maintenance|Linux|Grid Management,Grid Management|Renewables|Maintenance|Hotel Management,3,SENIOR,Arusha,Morogoro,13348093,10089494,0
b848316e-d08b-4ea3-be4c-80f7a85af05d,a38cf9c8-9c39-445c-8cd6-4cd418651400,Electrical Engineering|Fleet Management|React|Maintenance|Linux|Grid Management,Tax|Patient Care|Accounting|Financial Analysis|Fleet Management,3,ENTRY,Arusha,Zanzibar,13348093,11213731,0
b848316e-d08b-4ea3-be4c-80f7a85af05d,e8970503-0f10-4b21-a793-8ec588f4baa0,Electrical Engineering|Fleet Management|React|Maintenance|Linux|Grid Management,Nursing|Patient Care|Lab Work|Surveying|React|Android,3,ENTRY,Arusha,Kilimanjaro,13348093,14109925,0
b848316e-d08b-4ea3-be4c-80f7a85af05d,565ad42d-5d43-4537-a91e-436f5be9b020,Electrical Engineering|Fleet Management|React|Maintenance|Linux|Grid Management,Tax|Excel|Maintenance|Financial Analysis|AutoCAD,3,MID,Arusha,Tanga,13348093,13609944,0
b848316e-d08b-4ea3-be4c-80f7a85af05d,bd23571d-8afe-493b-bdfd-02e979b1f358,Electrical Engineering|Fleet Management|React|Maintenance|Linux|Grid Management,Special Needs|eLearning|Electrical Engineering|Surveying|Counseling|Auditing,3,SENIOR,Arusha,Tanga,13348093,3423464,0
b848316e-d08b-4ea3-be4c-80f7a85af05d,8ec93b73-ed3b-43e6-a519-fb9ccd618787,Electrical Engineering|Fleet Management|React|Maintenance|Linux|Grid Management,Dispatch|Route Planning|Driving|Grid Management,3,ENTRY,Arusha,Mwanza,13348093,6108298,0
993fc810-c32f-43ed-8d53-6d26c443a886,7ffed45a-9096-4a83-a038-ec74ba5a8ab5,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,Site Management|Travel Planning|Tour Guiding|Hotel Management|Civil Engineering,13,ENTRY,Mwanza,Dar es Salaam,16211088,7654340,0
993fc810-c32f-43ed-8d53-6d26c443a886,564b4a2b-8b18-4692-ba04-22dc6118d55b,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,Patient Care|Lab Work|Public Health,13,ENTRY,Mwanza,Mbeya,16211088,8362069,0
993fc810-c32f-43ed-8d53-6d26c443a886,43529c2a-952d-4fce-a4c1-982492cda504,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,Livestock|Agribusiness|Irrigation,13,ENTRY,Mwanza,Zanzibar,16211088,9663352,0
993fc810-c32f-43ed-8d53-6d26c443a886,b0031fa5-cf56-417f-96ae-3acedf2d9810,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,Special Needs|Agribusiness|Counseling|Teaching|Grid Management,13,MID,Mwanza,Tanga,16211088,7264005,0
993fc810-c32f-43ed-8d53-6d26c443a886,c047a1f6-5436-424f-9307-a574f3c34a56,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,Networking|Electrical Engineering|Energy Auditing|Grid Management,13,ENTRY,Mwanza,Morogoro,16211088,8883105,0
993fc810-c32f-43ed-8d53-6d26c443a886,186e57e1-a98f-4f46-8251-78b5327a1164,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,SQL|Accounting|Excel|Financial Analysis|Fleet Management,13,SENIOR,Mwanza,Dodoma,16211088,3188503,0
993fc810-c32f-43ed-8d53-6d26c443a886,a529c7ee-da36-4721-b4a5-0d532d80d2ee,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,Route Planning|Patient Care|Public Health|SQL|Lab Work,13,MID,Mwanza,Kilimanjaro,16211088,9339155,0
993fc810-c32f-43ed-8d53-6d26c443a886,203f2c55-50c8-47d4-9dc8-f009bf963509,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,Accounting|Financial Analysis|Excel,13,SENIOR,Mwanza,Zanzibar,16211088,4136153,0
993fc810-c32f-43ed-8d53-6d26c443a886,51d05de2-2f04-4456-afa1-3ec38e7204b1,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,Clinical Research|Lab Work|Accounting|Patient Care,13,ENTRY,Mwanza,Morogoro,16211088,8853056,0
993fc810-c32f-43ed-8d53-6d26c443a886,8b04e113-dfeb-4e24-ac5e-a51f685bf4db,Tax|Nursing|Electrical Engineering|Auditing|Financial Analysis|Cloud,Tax|Public Health|React|Cloud|Event Planning|Android,13,MID,Mwanza,Zanzibar,16211088,4201316,0
2e39866c-1662-46c7-84a3-7f3707722c49,6c708826-3bb4-4ea2-b941-27e56293d787,Irrigation|Electrical Engineering|Soil Science|Financial Analysis|AutoCAD|Crop Science,Route Planning|Special Needs|Hotel Management|Counseling|Logistics|Fleet Management,10,ENTRY,Dodoma,Mwanza,5328047,10297474,0
2e39866c-1662-46c7-84a3-7f3707722c49,a9e5a054-8d62-4318-b2fc-5a3e6dcede5f,Irrigation|Electrical Engineering|Soil Science|Financial Analysis|AutoCAD|Crop Science,Financial Analysis|Livestock|Auditing|Excel,10,MID,Dodoma,Zanzibar,5328047,9191746,0
2e39866c-1662-46c7-84a3-7f3707722c49,6914bec9-1dd8-4046-a01b-5bca41c9d885,Irrigation|Electrical Engineering|Soil Science|Financial Analysis|AutoCAD|Crop Science,Clinical Research|Lab Work|Public Health,10,MID,Dodoma,Kilimanjaro,5328047,5122520,0
3c0c96c5-c59e-46ce-80aa-c6e5f1e12517,4547c680-5477-4a4f-91f3-95b3c7b503f2,Patient Care|Lab Work|Public Health,Networking|Patient Care|Public Health|Lab Work|Clinical Research,14,MID,Kilimanjaro,Mbeya,5452905,5966327,1
3c0c96c5-c59e-46ce-80aa-c6e5f1e12517,9d763af7-cdaa-4d84-960c-3edbdd16bc22,Patient Care|Lab Work|Public Health,Accounting|Auditing|Excel,14,MID,Kilimanjaro,Kilimanjaro,5452905,6498302,0
3c0c96c5-c59e-46ce-80aa-c6e5f1e12517,875db04d-cbe9-440e-99de-134e4bb1911c,Patient Care|Lab Work|Public Health,Networking|Special Needs|Accounting|Counseling|Curriculum Design,14,ENTRY,Kilimanjaro,Dar es Salaam,5452905,9300269,0
3c0c96c5-c59e-46ce-80aa-c6e5f1e12517,d50b320c-5b53-4905-b5e7-b4d73b262450,Patient Care|Lab Work|Public Health,Nursing|Patient Care|Python|Public Health|Clinical Research|Curriculum Design,14,ENTRY,Kilimanjaro,Zanzibar,5452905,6052068,0
ba026f2a-c034-4d71-861c-7056d4c731df,c9bd3093-f3ad-465f-aa7f-7057ddba255c,Safety Compliance|Civil Engineering|AutoCAD,Accounting|Excel|Teaching|Financial Analysis|Event Planning|Livestock,12,MID,Arusha,Morogoro,14782296,14726829,0
ba026f2a-c034-4d71-861c-7056d4c731df,543ead4a-fef9-492c-92f3-c471d6cc5ee0,Safety Compliance|Civil Engineering|AutoCAD,Site Management|Irrigation|Public Health|Surveying|Linux|Civil Engineering,12,ENTRY,Arusha,Kilimanjaro,14782296,7601024,0
ba026f2a-c034-4d71-861c-7056d4c731df,4eba00f1-7e9e-4b84-a464-e12870de2d82,Safety Compliance|Civil Engineering|AutoCAD,eLearning|Customer Service|Renewables|Teaching|Curriculum Design|Civil Engineering,12,MID,Arusha,Tanga,14782296,13068054,0
ba026f2a-c034-4d71-861c-7056d4c731df,a44ca723-d43f-4614-aa32-41d67c87689e,Safety Compliance|Civil Engineering|AutoCAD,Networking|Django|Android,12,ENTRY,Arusha,Kilimanjaro,14782296,4540856,0
b11c9a28-5782-485f-9db6-950d6e037801,06d52c38-a720-4ea3-9680-90ab868031eb,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Patient Care|Electrical Engineering|Lab Work|Public Health,9,SENIOR,Mbeya,Kilimanjaro,4732325,11123355,0
b11c9a28-5782-485f-9db6-950d6e037801,9cfbfe29-8161-4c70-9a30-fcbca1ac850a,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Tax|Financial Analysis|Lab Work|Auditing,9,MID,Mbeya,Morogoro,4732325,7629400,0
b11c9a28-5782-485f-9db6-950d6e037801,ba0d1c6e-732e-4c9f-a87d-ac1f5f1c896e,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Travel Planning|Tour Guiding|Irrigation|Dispatch|Cloud|Event Planning,9,MID,Mbeya,Zanzibar,4732325,3821532,0
b11c9a28-5782-485f-9db6-950d6e037801,5acd8ca8-84c4-4038-b8f9-88490a99f7d8,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Customer Service|Tour Guiding|Hotel Management,9,SENIOR,Mbeya,Moshi,4732325,10825931,1
b11c9a28-5782-485f-9db6-950d6e037801,09794670-7b35-426e-a376-4b858f4c9d44,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Surveying|Excel|Agribusiness|Cloud|Django|Android,9,SENIOR,Mbeya,Kilimanjaro,4732325,10716561,0
b11c9a28-5782-485f-9db6-950d6e037801,a9e5a054-8d62-4318-b2fc-5a3e6dcede5f,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Financial Analysis|Livestock|Auditing|Excel,9,MID,Mbeya,Zanzibar,4732325,9191746,0
b11c9a28-5782-485f-9db6-950d6e037801,0f418f0b-945a-4680-b3c6-365df358ffc2,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Route Planning|Accounting|Driving|Curriculum Design|Logistics,9,SENIOR,Mbeya,Mwanza,4732325,7152199,0
b11c9a28-5782-485f-9db6-950d6e037801,203f2c55-50c8-47d4-9dc8-f009bf963509,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Accounting|Financial Analysis|Excel,9,SENIOR,Mbeya,Zanzibar,4732325,4136153,0
b11c9a28-5782-485f-9db6-950d6e037801,bd23571d-8afe-493b-bdfd-02e979b1f358,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Special Needs|eLearning|Electrical Engineering|Surveying|Counseling|Auditing,9,SENIOR,Mbeya,Tanga,4732325,3423464,0
b11c9a28-5782-485f-9db6-950d6e037801,bf121157-5bcd-4317-a595-b02ef95d6a80,Grid Management|Travel Planning|Tour Guiding|Hotel Management,Route Planning|Logistics|Fleet Management,9,ENTRY,Mbeya,Dar es Salaam,4732325,14466174,0
a9050f0f-1ec6-40bc-a3a2-cf37b74e0f10,0d91ce1f-3b9f-4d19-94c6-6696ce0d2b8e,Networking|Cloud|Special Needs|Python,Electrical Engineering|Renewables|Maintenance|Livestock|Grid Management,15,MID,Zanzibar,Mbeya,3998880,9125134,0
a9050f0f-1ec6-40bc-a3a2-cf37b74e0f10,9fcc5f59-9ff0-4084-8492-79579e9359aa,Networking|Cloud|Special Needs|Python,Public Health|Nursing|Special Needs|Patient Care,15,MID,Zanzibar,Arusha,3998880,3972632,0
a9050f0f-1ec6-40bc-a3a2-cf37b74e0f10,693d1b5c-095e-49af-85b0-d25cb8308cd6,Networking|Cloud|Special Needs|Python,Travel Planning|Customer Service|Tour Guiding,15,ENTRY,Zanzibar,Mbeya,3998880,11575187,0
a9050f0f-1ec6-40bc-a3a2-cf37b74e0f10,632beb4f-e5fb-40de-bdbf-57e0ccbfcdf8,Networking|Cloud|Special Needs|Python,Safety Compliance|Electrical Engineering|Renewables|Maintenance|Event Planning,15,MID,Zanzibar,Tanga,3998880,6420996,0
a9050f0f-1ec6-40bc-a3a2-cf37b74e0f10,c81a2b13-b9c0-4c89-8b53-c8e5d84025c6,Networking|Cloud|Special Needs|Python,Surveying|Site Management|AutoCAD,15,MID,Zanzibar,Moshi,3998880,4126194,0
32ce1490-995f-4378-aa7b-9177789d6dd7,8db3edbf-a172-45d8-9318-6ce88a7ab3f6,Electrical Engineering|Renewables|Logistics|Energy Auditing,Special Needs|Electrical Engineering|Energy Auditing|Renewables|Maintenance|Crop Science,11,ENTRY,Tanga,Tanga,15102692,10007322,0
32ce1490-995f-4378-aa7b-9177789d6dd7,5780c3ea-e959-4619-a4c1-594edd8026e0,Electrical Engineering|Renewables|Logistics|Energy Auditing,Tax|eLearning|Flutter|Excel|Financial Analysis,11,ENTRY,Tanga,Dodoma,15102692,3894113,0
32ce1490-995f-4378-aa7b-9177789d6dd7,1f009513-ce01-446b-9cf8-b5f97f22cb83,Electrical Engineering|Renewables|Logistics|Energy Auditing,Networking|Soil Science|React|Agribusiness|Crop Science,11,ENTRY,Tanga,Dodoma,15102692,13475221,0
410afab1-370e-41cd-84e0-5a6cdf54f23c,ac249c91-04c7-444e-b065-b236a7fb5105,Tax|Financial Analysis|AutoCAD|Accounting,Irrigation|Public Health|Soil Science|Crop Science|Android,8,SENIOR,Tanga,Zanzibar,17263548,3008774,0
410afab1-370e-41cd-84e0-5a6cdf54f23c,fee1e4ab-5160-4720-b08b-fc3dba86475f,Tax|Financial Analysis|AutoCAD|Accounting,Nursing|Lab Work|Clinical Research|Curriculum Design|Grid Management,8,MID,Tanga,Kilimanjaro,17263548,11799378,0
410afab1-370e-41cd-84e0-5a6cdf54f23c,bd3b7dd8-cba3-4461-b970-cf9efd41812e,Tax|Financial Analysis|AutoCAD|Accounting,Safety Compliance|Site Management|Energy Auditing|AutoCAD|Grid Management,8,ENTRY,Tanga,Mwanza,17263548,5694180,0
410afab1-370e-41cd-84e0-5a6cdf54f23c,6986b144-e632-4263-b909-a2f53de59924,Tax|Financial Analysis|AutoCAD|Accounting,Nursing|Special Needs|Hotel Management|Customer Service|Renewables|Event Planning,8,MID,Tanga,Dodoma,17263548,13577655,0
410afab1-370e-41cd-84e0-5a6cdf54f23c,ac20b598-dca7-4802-97c8-a88fbc6a0b0a,Tax|Financial Analysis|AutoCAD|Accounting,Route Planning|Irrigation|Energy Auditing|Driving|Clinical Research|Dispatch,8,ENTRY,Tanga,Kilimanjaro,17263548,11386473,0
410afab1-370e-41cd-84e0-5a6cdf54f23c,2ca28686-c26c-4ffd-8c92-d856b62c97cd,Tax|Financial Analysis|AutoCAD|Accounting,Driving|SQL|React|Python,8,MID,Tanga,Dar es Salaam,17263548,10420772,0
410afab1-370e-41cd-84e0-5a6cdf54f23c,2379d9fb-0a99-4382-88df-f006af101d2e,Tax|Financial Analysis|AutoCAD|Accounting,Electrical Engineering|Energy Auditing|React|Grid Management,8,ENTRY,Tanga,Morogoro,17263548,9753197,0
410afab1-370e-41cd-84e0-5a6cdf54f23c,121cb6a1-6d7a-45b7-8e46-f1bc9511ec04,Tax|Financial Analysis|AutoCAD|Accounting,Nursing|Special Needs|Public Health|Lab Work|Clinical Research,8,ENTRY,Tanga,Kilimanjaro,17263548,8321626,0
410afab1-370e-41cd-84e0-5a6cdf54f23c,6dc14c0b-c6be-4e82-bec4-1f20335e2e50,Tax|Financial Analysis|AutoCAD|Accounting,Irrigation|Accounting|Surveying|Civil Engineering|AutoCAD,8,MID,Tanga,Moshi,17263548,9833695,0
120a27e9-401e-4aa2-81d3-201151dd9970,1d89a3cb-dbf9-4166-a58a-0f97db51f1df,Tax|Irrigation|Accounting|Auditing|AutoCAD|Django,Safety Compliance|Public Health|Lab Work|Surveying|Clinical Research|Fleet Management,6,SENIOR,Mbeya,Dar es Salaam,13320142,12952939,0
120a27e9-401e-4aa2-81d3-201151dd9970,34be76be-4721-44e7-a9e0-716c7813f752,Tax|Irrigation|Accounting|Auditing|AutoCAD|Django,Safety Compliance|Customer Service|Surveying|Linux|Cloud|AutoCAD,6,ENTRY,Mbeya,Dodoma,13320142,12996020,0
120a27e9-401e-4aa2-81d3-201151dd9970,9f5ba8d2-b9fd-41eb-887f-ebcfe5d23ae3,Tax|Irrigation|Accounting|Auditing|AutoCAD|Django,Python|Electrical Engineering|Flutter|Maintenance|Logistics|Grid Management,6,MID,Mbeya,Morogoro,13320142,14604650,0
120a27e9-401e-4aa2-81d3-201151dd9970,db63604a-c305-49c8-a36a-598524436831,Tax|Irrigation|Accounting|Auditing|AutoCAD|Django,Tour Guiding|Hotel Management|eLearning|Soil Science|Financial Analysis|Event Planning,6,MID,Mbeya,Mbeya,13320142,8142516,0
120a27e9-401e-4aa2-81d3-201151dd9970,4f07cc5d-4dac-49ff-b462-5537b2a46652,Tax|Irrigation|Accounting|Auditing|AutoCAD|Django,Fleet Management|Dispatch|Driving|Clinical Research|Logistics|Grid Management,6,MID,Mbeya,Kilimanjaro,13320142,4997294,0
120a27e9-401e-4aa2-81d3-201151dd9970,3f9b125c-0dc8-4a03-936a-33f4bb6010a4,Tax|Irrigation|Accounting|Auditing|AutoCAD|Django,eLearning|Accounting|Counseling|Teaching,6,ENTRY,Mbeya,Morogoro,13320142,8092902,0
120a27e9-401e-4aa2-81d3-201151dd9970,18246179-07ff-43d4-9942-1dd666e2dcf7,Tax|Irrigation|Accounting|Auditing|AutoCAD|Django,Soil Science|Agribusiness|Financial Analysis|Civil Engineering|Crop Science,6,ENTRY,Mbeya,Arusha,13320142,7084820,0
120a27e9-401e-4aa2-81d3-201151dd9970,5f9773e9-e967-4f69-a4c3-d3873036a1ce,Tax|Irrigation|Accounting|Auditing|AutoCAD|Django,Safety Compliance|Site Management|Irrigation|Driving|Civil Engineering,6,ENTRY,Mbeya,Dodoma,13320142,3105226,0
120a27e9-401e-4aa2-81d3-201151dd9970,262531f8-715e-4423-9bcd-8d818f418da3,Tax|Irrigation|Accounting|Auditing|AutoCAD|Django,Safety Compliance|Special Needs|Irrigation|Soil Science|Financial Analysis|Crop Science,6,MID,Mbeya,Arusha,13320142,6458519,0
e192100a-36f9-4b27-abee-e3395b66a3df,8734765a-cc6a-440a-b55d-c7c7ddd16b5c,Livestock|Agribusiness|Irrigation,Patient Care|Nursing|Public Health|SQL|Linux,3,MID,Mbeya,Arusha,8518216,14435252,0
e192100a-36f9-4b27-abee-e3395b66a3df,a855146c-fd59-4e94-9910-63e90cb8e4ed,Livestock|Agribusiness|Irrigation,Special Needs|eLearning|SQL|Lab Work|Counseling,3,MID,Mbeya,Arusha,8518216,9910040,0
e192100a-36f9-4b27-abee-e3395b66a3df,6b668782-c40c-4660-a554-b875200d2770,Livestock|Agribusiness|Irrigation,eLearning|Curriculum Design|Special Needs|Counseling,3,MID,Mbeya,Mbeya,8518216,7543192,0
e192100a-36f9-4b27-abee-e3395b66a3df,eff81e6f-e592-4fa4-be01-73dc3195c260,Livestock|Agribusiness|Irrigation,Python|eLearning|Linux|Cloud|Android,3,SENIOR,Mbeya,Arusha,8518216,11761155,0
e192100a-36f9-4b27-abee-e3395b66a3df,b71443c2-a0c2-4528-affa-c4974b073b05,Livestock|Agribusiness|Irrigation,Curriculum Design|Special Needs|Counseling|Linux,3,SENIOR,Mbeya,Mbeya,8518216,6083967,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,3d7a3dba-7a0c-455f-b4bb-8d8a64e0f476,Safety Compliance|Civil Engineering|AutoCAD,Accounting|Renewables|Auditing|Financial Analysis|Civil Engineering|Event Planning,12,ENTRY,Kilimanjaro,Mbeya,4869529,4583157,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,0acdb4f3-2b4c-47aa-9139-16966ce6690f,Safety Compliance|Civil Engineering|AutoCAD,Networking|Special Needs|Travel Planning|Accounting|Counseling|Teaching,12,ENTRY,Kilimanjaro,Morogoro,4869529,4861327,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,d5ec8926-ba3a-4957-8179-2db7878a0e68,Safety Compliance|Civil Engineering|AutoCAD,Clinical Research|Lab Work|Nursing,12,SENIOR,Kilimanjaro,Mbeya,4869529,11609369,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,a11fee57-2fb3-458f-9893-ed1933e4afa3,Safety Compliance|Civil Engineering|AutoCAD,Travel Planning|Customer Service|Tour Guiding,12,MID,Kilimanjaro,Moshi,4869529,8614983,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,202c532f-fd75-46fd-838f-59169ae23391,Safety Compliance|Civil Engineering|AutoCAD,Electrical Engineering|Renewables|Energy Auditing|Tour Guiding,12,ENTRY,Kilimanjaro,Mwanza,4869529,14573138,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,75893820-770a-44b5-839c-b08594a295b4,Safety Compliance|Civil Engineering|AutoCAD,Special Needs|Flutter|Counseling|Teaching|Curriculum Design,12,MID,Kilimanjaro,Tanga,4869529,6136077,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,ff9e5505-2bab-40a7-bf33-e7e5437a2f87,Safety Compliance|Civil Engineering|AutoCAD,Livestock|Soil Science|Crop Science,12,ENTRY,Kilimanjaro,Kilimanjaro,4869529,6068965,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,f7a4a535-f5b5-4807-a085-186cbd68715b,Safety Compliance|Civil Engineering|AutoCAD,Agribusiness|Livestock|Irrigation,12,MID,Kilimanjaro,Zanzibar,4869529,10473542,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,50ba8e92-a9d9-42ba-892b-266538dd6040,Safety Compliance|Civil Engineering|AutoCAD,Tour Guiding|Hotel Management|Surveying|Customer Service|Logistics,12,SENIOR,Kilimanjaro,Mbeya,4869529,13411663,0
f55335e7-64fc-48c7-b37d-a05e70e3a6e4,7e50f670-6725-416a-a6fe-08dc216e0ae5,Safety Compliance|Civil Engineering|AutoCAD,Route Planning|Nursing|Public Health|Lab Work|Linux,12,MID,Kilimanjaro,Tanga,4869529,6737399,0
079103c9-c86d-40d0-a331-56801d6b6c1f,39724043-2373-4bd3-b5cf-fc46b55094fd,Livestock|Soil Science|Irrigation|Crop Science,Networking|Cloud|Logistics|Django,3,MID,Morogoro,Kilimanjaro,4915203,13970298,0
079103c9-c86d-40d0-a331-56801d6b6c1f,9b933294-5a5b-4481-b54d-dbac67879461,Livestock|Soil Science|Irrigation|Crop Science,Safety Compliance|Electrical Engineering|Lab Work|Surveying|Maintenance|Grid Management,3,ENTRY,Morogoro,Mbeya,4915203,11139381,0
079103c9-c86d-40d0-a331-56801d6b6c1f,a11fee57-2fb3-458f-9893-ed1933e4afa3,Livestock|Soil Science|Irrigation|Crop Science,Travel Planning|Customer Service|Tour Guiding,3,MID,Morogoro,Moshi,4915203,8614983,0
079103c9-c86d-40d0-a331-56801d6b6c1f,c047a1f6-5436-424f-9307-a574f3c34a56,Livestock|Soil Science|Irrigation|Crop Science,Networking|Electrical Engineering|Energy Auditing|Grid Management,3,ENTRY,Morogoro,Morogoro,4915203,8883105,0
f01d58d2-6c27-4812-8d1c-1c190fad67a1,632beb4f-e5fb-40de-bdbf-57e0ccbfcdf8,Financial Analysis|Auditing|Excel,Safety Compliance|Electrical Engineering|Renewables|Maintenance|Event Planning,4,MID,Morogoro,Tanga,9365526,6420996,0
f01d58d2-6c27-4812-8d1c-1c190fad67a1,07a7650f-2ca4-4195-9fa1-912679993080,Financial Analysis|Auditing|Excel,Surveying|Travel Planning|Event Planning|Hotel Management,4,ENTRY,Morogoro,Dar es Salaam,9365526,8390769,0
f01d58d2-6c27-4812-8d1c-1c190fad67a1,bf121157-5bcd-4317-a595-b02ef95d6a80,Financial Analysis|Auditing|Excel,Route Planning|Logistics|Fleet Management,4,ENTRY,Morogoro,Dar es Salaam,9365526,14466174,0
